timestamps,TP9,AF7
1533059203,29.297,21.973
1533059203,41.016,20.508
1533059203,36.621,19.043
1533059203,33.203,19.531
1533059203,29.785,18.555
1533059203,41.992,17.578
1533059203,49.805,15.625
1533059203,42.969,13.672
1533059203,34.668,13.672
1533059203,25.879,14.648
1533059203,37.109,16.602
1533059203,46.387,16.602
1533059203,36.133,16.602
1533059203,25.391,16.602
1533059203,10.742,13.672
1533059203,17.578,12.207
1533059203,35.156,10.742
1533059203,30.762,10.254
1533059203,18.066,13.184
1533059203,9.277,17.578
1533059203,23.438,19.531
1533059203,44.434,15.625
1533059203,38.574,13.184
1533059203,32.227,14.16
1533059203,26.855,13.184
1533059203,28.809,11.719
1533059203,50.781,16.602
1533059203,58.105,20.508
1533059203,50.781,18.555
1533059203,32.715,19.043
1533059203,26.855,21.973
1533059203,45.898,23.438
1533059203,49.316,20.996
1533059203,38.086,20.02
1533059203,24.414,18.066
1533059203,16.602,16.113
1533059203,31.738,18.066
1533059203,36.621,19.531
1533059203,24.902,18.555
1533059203,11.23,19.043
1533059203,5.371,20.02
1533059203,21.973,20.02
1533059203,35.156,21.484
1533059203,25.879,19.531
1533059203,14.648,20.508
1533059203,15.137,22.949
1533059203,30.762,21.484
1533059203,39.062,22.949
1533059203,31.25,21.484
1533059203,23.438,17.09
1533059203,17.578,16.602
1533059203,23.926,15.625
1533059203,33.691,18.066
1533059203,29.785,20.996
1533059203,21.484,20.02
1533059203,10.254,18.066
1533059203,18.066,17.09
1533059203,34.18,20.02
1533059203,28.809,19.043
1533059203,16.602,18.066
1533059203,8.789,19.043
1533059203,14.16,19.043
1533059203,27.832,17.09
1533059203,23.926,18.555
1533059203,13.184,19.531
1533059203,5.859,20.02
1533059203,14.648,19.531
1533059203,36.133,19.531
1533059203,35.156,20.02
1533059203,25.879,20.02
1533059203,17.09,20.508
1533059203,16.602,19.043
1533059203,32.227,20.02
1533059203,36.621,17.578
1533059203,29.297,16.113
1533059203,13.672,20.02
1533059203,5.859,17.09
1533059203,20.508,14.16
1533059203,29.785,15.137
1533059203,22.949,14.16
1533059203,9.766,16.113
1533059203,1.465,19.043
1533059203,14.16,16.113
1533059203,23.926,12.207
1533059203,19.531,13.184
1533059203,13.672,16.113
1533059203,6.348,17.09
1533059203,19.531,18.555
1533059203,33.691,20.02
1533059203,24.414,20.996
1533059203,12.695,19.531
1533059203,2.441,19.043
1533059203,15.137,17.578
1533059203,29.785,15.625
1533059203,20.02,15.625
1533059203,14.648,17.09
1533059203,8.301,18.066
1533059203,16.113,17.09
1533059203,32.227,18.066
1533059203,28.32,16.113
1533059203,19.531,15.625
1533059203,12.207,16.602
1533059203,18.555,17.578
1533059203,37.109,20.02
1533059203,36.621,16.602
1533059203,27.344,15.625
1533059203,16.113,16.602
1533059203,16.602,15.625
1533059203,38.086,15.137
1533059203,38.574,17.578
1533059203,22.949,19.043
1533059203,12.695,21.484
1533059203,12.695,22.461
1533059203,32.227,20.02
1533059203,40.527,20.996
1533059203,35.645,19.531
1533059203,23.438,20.02
1533059203,12.695,23.926
1533059203,26.367,25.391
1533059203,33.203,27.832
1533059203,20.996,28.32
1533059203,12.207,28.809
1533059203,14.648,27.344
1533059203,36.621,25.879
1533059203,48.34,26.367
1533059203,36.621,25.879
1533059203,19.531,22.949
1533059203,13.184,21.484
1533059203,27.832,26.367
1533059203,32.715,27.832
1533059203,30.273,24.902
1533059203,23.926,25.879
1533059203,8.789,25.879
1533059203,16.602,22.461
1533059203,32.227,21.484
1533059203,29.297,23.926
1533059204,20.02,24.414
1533059204,11.23,23.438
1533059204,22.949,23.438
1533059204,37.598,21.973
1533059204,29.785,20.508
1533059204,24.414,21.973
1533059204,17.578,23.438
1533059204,18.066,24.414
1533059204,33.691,23.438
1533059204,34.668,21.973
1533059204,27.344,25.879
1533059204,18.066,26.855
1533059204,19.043,22.461
1533059204,37.109,24.902
1533059204,41.992,27.832
1533059204,33.203,27.832
1533059204,20.508,28.809
1533059204,20.996,24.414
1533059204,34.668,20.508
1533059204,37.598,21.973
1533059204,30.762,20.508
1533059204,20.996,20.02
1533059204,20.508,21.484
1533059204,35.156,22.949
1533059204,36.621,18.555
1533059204,27.344,16.602
1533059204,22.461,18.066
1533059204,26.855,20.508
1533059204,45.898,24.414
1533059204,51.758,26.367
1533059204,36.133,23.438
1533059204,20.508,18.555
1533059204,16.113,15.625
1533059204,30.762,13.184
1533059204,46.875,16.113
1533059204,41.504,22.461
1533059204,28.809,26.855
1533059204,22.949,27.344
1533059204,35.156,23.438
1533059204,47.363,21.484
1533059204,38.086,21.484
1533059204,28.32,21.484
1533059204,24.902,22.949
1533059204,30.762,19.531
1533059204,39.062,15.137
1533059204,32.227,15.625
1533059204,25.391,17.578
1533059204,17.578,21.973
1533059204,20.996,22.949
1533059204,35.156,20.996
1533059204,28.32,18.066
1533059204,18.066,18.555
1533059204,13.184,24.414
1533059204,15.625,23.926
1533059204,30.762,22.461
1533059204,32.715,24.414
1533059204,24.902,23.926
1533059204,19.043,23.438
1533059204,22.949,20.508
1533059204,39.551,19.531
1533059204,40.527,21.484
1533059204,36.133,21.973
1533059204,26.367,22.461
1533059204,19.531,21.973
1533059204,37.109,20.508
1533059204,40.039,19.043
1533059204,30.762,20.508
1533059204,20.996,23.926
1533059204,12.695,21.484
1533059204,27.832,21.484
1533059204,38.086,25.391
1533059204,29.785,26.855
1533059204,21.973,26.855
1533059204,17.578,23.438
1533059204,27.832,18.555
1533059204,33.691,19.531
1533059204,25.391,20.996
1533059204,19.043,18.066
1533059204,11.23,16.113
1533059204,21.973,19.531
1533059204,35.645,23.438
1533059204,32.227,21.484
1533059204,22.949,21.484
1533059204,10.742,20.996
1533059204,23.438,19.531
1533059204,42.48,17.09
1533059204,40.039,17.578
1533059204,35.156,21.484
1533059204,28.809,17.578
1533059204,30.762,16.113
1533059204,44.922,18.555
1533059204,42.969,20.02
1533059204,38.086,21.484
1533059204,29.785,22.461
1533059204,21.484,18.066
1533059204,33.691,13.672
1533059204,34.18,12.695
1533059204,22.461,14.16
1533059204,11.719,15.137
1533059204,7.812,14.16
1533059204,26.855,14.16
1533059204,33.203,14.648
1533059204,25.879,16.113
1533059204,17.09,19.043
1533059204,13.184,18.066
1533059204,26.855,14.648
1533059204,32.715,15.625
1533059204,29.297,19.043
1533059204,20.508,19.531
1533059204,13.184,18.066
1533059204,23.926,17.09
1533059204,27.832,16.602
1533059204,19.043,17.578
1533059204,12.207,19.043
1533059204,7.324,19.043
1533059204,18.555,18.555
1533059204,32.227,20.02
1533059204,28.32,25.391
1533059204,18.555,26.855
1533059204,8.789,24.902
1533059204,23.926,23.926
1533059204,38.574,21.973
1533059204,29.785,20.996
1533059204,20.996,25.879
1533059204,5.859,30.273
1533059204,14.16,24.414
1533059204,31.25,19.531
1533059204,22.461,20.508
1533059204,16.113,22.461
1533059204,14.648,25.879
1533059204,17.09,24.414
1533059204,28.32,21.973
1533059204,28.809,23.438
1533059204,20.996,25.391
1533059204,4.883,22.461
1533059204,-1.953,18.555
1533059204,18.555,15.625
1533059204,19.043,13.184
1533059204,6.836,14.648
1533059204,1.465,16.113
1533059204,-0.977,11.23
1533059204,15.137,11.719
1533059204,21.484,15.625
1533059204,18.066,18.066
1533059204,13.672,18.555
1533059204,9.277,18.066
1533059204,26.367,15.625
1533059204,36.133,18.066
1533059204,29.785,19.043
1533059204,17.578,13.184
1533059204,10.254,11.719
1533059204,30.762,12.207
1533059204,39.551,8.301
1533059204,29.297,10.254
1533059204,21.484,13.184
1533059204,15.137,15.137
1533059204,29.297,18.555
1533059204,37.598,19.531
1533059204,24.902,20.508
1533059204,13.184,20.508
1533059204,7.324,17.578
1533059204,21.973,17.578
1533059204,40.039,17.578
1533059204,34.668,19.043
1533059204,26.855,19.531
1533059204,21.484,17.09
1533059204,26.367,18.066
1533059204,40.039,20.02
1533059204,42.48,21.484
1533059204,35.645,19.531
1533059204,25.879,16.113
1533059204,26.367,18.066
1533059204,37.598,21.484
1533059204,38.574,22.461
1533059204,32.227,20.996
1533059204,19.043,17.578
1533059204,19.531,14.648
1533059204,40.039,15.625
1533059204,41.504,16.113
1533059204,28.809,13.672
1533059204,18.555,14.16
1533059204,17.09,18.066
1533059204,34.668,20.996
1533059204,36.621,22.461
1533059204,26.367,23.438
1533059204,20.996,23.926
1533059204,16.602,23.438
1533059204,36.621,22.949
1533059204,44.922,22.461
1533059204,35.156,23.438
1533059204,21.973,21.484
1533059204,11.719,18.066
1533059204,27.344,15.625
1533059204,38.086,16.113
1533059204,26.855,14.16
1533059204,19.043,14.648
1533059204,16.602,18.066
1533059204,27.344,19.531
1533059204,41.016,21.973
1533059204,38.574,24.414
1533059204,29.785,25.391
1533059204,17.578,25.391
1533059204,25.879,25.391
1533059204,42.969,25.879
1533059204,38.574,25.391
1533059204,33.203,25.879
1533059204,28.809,26.855
1533059204,32.227,23.926
1533059204,41.504,20.996
1533059204,37.598,22.949
1533059204,29.785,25.391
1533059204,15.625,23.926
1533059204,20.02,19.531
1533059204,38.574,18.555
1533059204,32.715,18.555
1533059204,20.996,14.16
1533059204,18.066,12.695
1533059204,22.461,13.672
1533059204,39.062,15.137
1533059204,43.945,17.578
1533059204,34.18,19.043
1533059204,19.043,17.578
1533059204,16.113,18.555
1533059204,30.273,18.555
1533059204,30.762,18.066
1533059204,27.344,18.555
1533059204,15.625,18.555
1533059204,9.766,20.02
1533059204,30.762,22.949
1533059204,38.086,22.461
1533059204,25.879,20.508
1533059204,20.02,22.949
1533059204,17.578,25.391
1533059204,30.273,27.832
1533059204,37.598,28.32
1533059204,30.273,25.879
1533059204,23.438,23.926
1533059204,13.184,24.414
1533059204,18.555,21.973
1533059204,31.25,21.484
1533059204,32.227,23.926
1533059204,22.949,22.949
1533059204,12.207,21.973
1533059204,25.391,21.973
1533059204,40.527,20.508
1533059204,35.645,17.578
1533059204,32.227,19.043
1533059204,18.555,18.555
1533059204,16.602,17.09
1533059204,34.668,17.09
1533059204,34.668,20.02
1533059204,25.879,22.949
1533059204,14.648,25.391
1533059204,15.137,27.344
1533059204,29.297,26.367
1533059204,28.809,24.902
1533059205,22.461,24.902
1533059205,7.324,22.461
1533059205,11.719,18.066
1533059205,35.645,20.508
1533059205,35.645,23.926
1533059205,24.902,21.484
1533059205,16.602,20.02
1533059205,13.184,20.02
1533059205,25.879,20.508
1533059205,31.738,20.02
1533059205,25.879,19.043
1533059205,17.578,16.602
1533059205,12.695,16.113
1533059205,26.367,17.09
1533059205,30.273,17.09
1533059205,23.926,19.043
1533059205,17.578,19.531
1533059205,9.277,17.578
1533059205,24.414,15.625
1533059205,37.109,15.625
1533059205,27.832,16.113
1533059205,16.113,16.113
1533059205,7.324,13.184
1533059205,20.02,11.719
1533059205,30.762,13.672
1533059205,25.879,16.602
1533059205,26.855,20.508
1533059205,27.344,21.484
1533059205,39.551,21.973
1533059205,54.688,20.508
1533059205,47.852,18.555
1533059205,39.551,16.602
1533059205,31.25,14.648
1533059205,27.832,15.137
1533059205,40.039,17.578
1533059205,41.992,20.508
1533059205,27.832,19.531
1533059205,18.555,19.531
1533059205,22.461,17.578
1533059205,29.297,15.625
1533059205,22.949,16.602
1533059205,18.066,17.09
1533059205,8.301,20.996
1533059205,2.441,19.531
1533059205,28.32,15.625
1533059205,33.203,20.996
1533059205,16.113,23.926
1533059205,3.906,20.996
1533059205,3.906,19.531
1533059205,25.879,20.508
1533059205,30.762,19.531
1533059205,19.531,15.625
1533059205,14.16,14.648
1533059205,13.672,15.137
1533059205,31.25,15.625
1533059205,39.551,15.625
1533059205,30.273,16.113
1533059205,23.926,19.043
1533059205,17.578,18.555
1533059205,29.297,19.043
1533059205,37.598,19.043
1533059205,31.738,17.578
1533059205,24.902,18.066
1533059205,14.16,19.531
1533059205,24.414,20.996
1533059205,37.598,20.508
1533059205,29.297,20.02
1533059205,24.902,20.02
1533059205,15.137,20.508
1533059205,17.578,20.508
1533059205,32.227,17.09
1533059205,31.25,15.137
1533059205,22.949,16.113
1533059205,8.301,15.625
1533059205,10.742,16.113
1533059205,31.738,17.09
1533059205,34.18,18.555
1533059205,25.391,18.555
1533059205,19.531,19.043
1533059205,21.484,21.973
1533059205,42.969,21.484
1533059205,49.805,20.02
1533059205,40.039,19.043
1533059205,29.785,22.461
1533059205,28.809,25.391
1533059205,41.016,20.996
1533059205,41.016,16.602
1533059205,35.156,17.09
1533059205,23.926,17.09
1533059205,13.672,17.578
1533059205,28.809,18.555
1533059205,36.621,17.09
1533059205,23.926,18.555
1533059205,8.301,22.461
1533059205,6.348,18.066
1533059205,25.391,10.742
1533059205,30.273,14.16
1533059205,25.391,21.973
1533059205,27.344,23.926
1533059205,23.438,23.926
1533059205,31.738,24.414
1533059205,44.922,24.414
1533059205,41.504,24.902
1533059205,29.297,23.438
1533059205,17.09,20.508
1533059205,21.484,18.066
1533059205,31.738,12.695
1533059205,30.762,14.16
1533059205,16.602,20.996
1533059205,1.465,20.508
1533059205,10.742,18.555
1533059205,24.414,20.02
1533059205,17.578,18.066
1533059205,1.953,15.137
1533059205,-11.719,15.137
1533059205,-5.859,14.16
1533059205,15.137,12.695
1533059205,17.09,15.137
1533059205,11.719,16.113
1533059205,8.789,19.043
1533059205,8.301,20.508
1533059205,22.461,17.578
1533059205,30.762,19.531
1533059205,27.832,19.043
1533059205,20.508,16.113
1533059205,20.02,17.09
1533059205,36.621,16.602
1533059205,43.457,20.02
1533059205,36.133,23.926
1533059205,23.926,20.508
1533059205,19.531,19.043
1533059205,35.156,22.949
1533059205,36.133,23.438
1533059205,24.902,18.555
1533059205,19.531,14.16
1533059205,14.16,15.137
1533059205,26.855,17.578
1533059205,34.668,17.09
1533059205,25.879,19.531
1533059205,14.16,20.996
1533059205,4.395,19.531
1533059205,21.973,17.578
1533059205,37.109,17.09
1533059205,33.203,19.043
1533059205,25.879,19.531
1533059205,21.484,17.578
1533059205,34.668,14.16
1533059205,45.41,13.184
1533059205,39.062,14.16
1533059205,34.668,14.16
1533059205,28.32,13.672
1533059205,31.738,14.648
1533059205,42.48,14.16
1533059205,36.621,13.184
1533059205,25.391,13.672
1533059205,16.113,15.625
1533059205,20.508,19.043
1533059205,36.133,18.066
1533059205,33.691,20.02
1533059205,22.461,23.926
1533059205,9.277,22.461
1533059205,9.277,17.578
1533059205,25.391,12.207
1533059205,29.785,12.695
1533059205,25.391,17.09
1533059205,13.672,16.602
1533059205,13.184,15.137
1533059205,34.668,15.137
1533059205,38.086,13.672
1533059205,29.785,13.184
1533059205,22.461,12.207
1533059205,18.555,10.254
1533059205,34.668,10.254
1533059205,42.969,14.16
1533059205,34.18,14.648
1533059205,20.508,13.184
1533059205,16.113,12.695
1533059205,30.273,8.789
1533059205,33.203,9.277
1533059205,24.414,12.207
1533059205,19.043,12.695
1533059205,12.695,13.184
1533059205,19.531,12.207
1533059205,28.809,12.207
1533059205,26.367,17.578
1533059205,19.531,20.02
1533059205,13.672,18.066
1533059205,32.715,16.602
1533059205,48.34,16.602
1533059205,33.203,15.625
1533059205,16.113,16.113
1533059205,6.836,18.555
1533059205,17.09,20.996
1533059205,37.109,20.02
1533059205,35.645,19.043
1533059205,26.367,23.438
1533059205,13.184,23.438
1533059205,17.578,17.578
1533059205,34.18,16.113
1533059205,31.25,18.555
1533059205,23.438,20.996
1533059205,11.719,22.461
1533059205,6.836,19.043
1533059205,23.926,18.066
1533059205,28.32,18.555
1533059205,17.578,19.043
1533059205,6.836,17.09
1533059205,10.254,16.113
1533059205,27.832,20.508
1533059205,34.668,27.344
1533059205,30.762,28.32
1533059205,15.137,21.973
1533059205,13.184,17.578
1533059205,38.086,21.973
1533059205,41.504,27.344
1533059205,29.297,26.855
1533059205,24.902,26.367
1533059205,17.09,26.855
1533059205,25.879,27.344
1533059205,32.715,26.855
1533059205,22.949,25.391
1533059205,8.789,23.926
1533059205,2.93,20.508
1533059205,23.926,23.926
1533059205,32.227,27.344
1533059205,23.438,29.785
1533059205,20.02,28.809
1533059205,10.254,22.949
1533059205,16.113,21.973
1533059205,26.855,25.879
1533059205,25.879,29.785
1533059205,15.625,26.367
1533059205,3.906,20.996
1533059205,15.625,19.043
1533059205,29.785,20.508
1533059205,25.879,24.414
1533059205,18.555,20.996
1533059205,10.742,17.09
1533059205,17.578,20.508
1533059205,32.227,22.461
1533059205,24.902,23.438
1533059205,16.602,23.926
1533059205,5.859,23.438
1533059205,7.812,23.926
1533059205,27.832,23.926
1533059205,28.809,23.438
1533059205,23.438,22.461
1533059205,15.625,22.949
1533059205,13.672,22.461
1533059205,31.25,21.484
1533059205,33.203,19.531
1533059205,22.461,18.555
1533059205,15.137,15.625
1533059205,14.648,12.695
1533059205,29.297,13.672
1533059205,32.715,13.184
1533059206,24.902,13.184
1533059206,16.113,14.16
1533059206,7.324,14.648
1533059206,19.531,15.137
1533059206,23.438,17.09
1533059206,9.277,14.648
1533059206,7.812,14.648
1533059206,6.348,15.625
1533059206,14.16,11.23
1533059206,27.832,9.766
1533059206,19.531,11.719
1533059206,9.766,12.695
1533059206,-3.418,12.207
1533059206,5.859,14.648
1533059206,24.414,16.113
1533059206,23.438,17.09
1533059206,26.855,17.09
1533059206,24.414,15.625
1533059206,30.273,15.625
1533059206,45.41,13.672
1533059206,44.922,11.23
1533059206,37.598,10.254
1533059206,21.484,8.301
1533059206,24.902,11.719
1533059206,43.945,17.578
1533059206,36.133,15.625
1533059206,22.461,11.23
1533059206,12.207,11.719
1533059206,11.719,9.766
1533059206,30.762,9.277
1533059206,33.691,13.672
1533059206,22.461,14.648
1533059206,13.184,16.113
1533059206,11.23,16.602
1533059206,26.855,14.16
1533059206,29.785,14.648
1533059206,23.926,17.09
1533059206,17.09,17.09
1533059206,13.672,16.113
1533059206,27.832,16.113
1533059206,37.598,15.137
1533059206,35.156,12.695
1533059206,29.297,18.066
1533059206,25.391,26.367
1533059206,40.527,26.855
1533059206,44.434,23.926
1533059206,39.551,23.438
1533059206,32.715,22.461
1533059206,22.949,20.508
1533059206,31.25,18.066
1533059206,39.062,18.066
1533059206,34.18,19.043
1533059206,25.879,19.531
1533059206,15.625,18.066
1533059206,24.902,15.625
1533059206,32.715,12.207
1533059206,18.066,12.207
1533059206,13.184,18.066
1533059206,8.301,20.508
1533059206,12.695,15.625
1533059206,31.25,10.254
1533059206,30.762,14.16
1533059206,23.438,21.973
1533059206,12.695,24.902
1533059206,18.555,21.484
1533059206,40.039,19.531
1533059206,42.969,22.461
1533059206,41.016,26.367
1533059206,34.18,28.809
1533059206,32.715,28.809
1533059206,47.852,26.367
1533059206,46.387,23.438
1533059206,37.109,22.949
1533059206,26.367,24.902
1533059206,20.508,26.855
1533059206,34.18,27.344
1533059206,32.227,25.391
1533059206,14.648,19.043
1533059206,10.742,17.09
1533059206,10.742,23.926
1533059206,20.508,30.273
1533059206,31.738,32.227
1533059206,23.926,27.832
1533059206,19.043,26.367
1533059206,23.438,31.738
1533059206,31.738,29.297
1533059206,39.551,22.461
1533059206,32.715,22.461
1533059206,21.973,27.832
1533059206,20.996,30.273
1533059206,32.227,25.391
1533059206,46.875,20.996
1533059206,43.457,20.02
1533059206,32.715,20.996
1533059206,24.414,23.926
1533059206,33.203,24.414
1533059206,47.852,24.902
1533059206,41.992,23.926
1533059206,30.762,20.02
1533059206,18.555,18.555
1533059206,22.461,18.066
1533059206,37.598,16.113
1533059206,33.203,17.09
1533059206,27.832,18.066
1533059206,18.555,18.066
1533059206,15.625,18.066
1533059206,27.832,12.207
1533059206,23.926,9.766
1533059206,16.602,11.719
1533059206,7.812,15.137
1533059206,7.324,18.066
1533059206,32.715,18.066
1533059206,33.203,17.578
1533059206,18.555,19.043
1533059206,16.113,21.484
1533059206,14.16,20.02
1533059206,25.391,20.02
1533059206,29.297,23.438
1533059206,21.484,23.926
1533059206,12.207,22.461
1533059206,10.254,19.531
1533059206,31.738,15.137
1533059206,47.363,16.602
1533059206,30.762,22.461
1533059206,16.602,23.438
1533059206,20.996,20.996
1533059206,31.25,18.066
1533059206,27.344,15.625
1533059206,24.902,17.578
1533059206,25.391,20.02
1533059206,15.625,18.555
1533059206,27.344,20.996
1533059206,39.062,20.508
1533059206,35.156,15.137
1533059206,30.273,16.113
1533059206,21.484,21.484
1533059206,32.715,22.461
1533059206,43.457,18.066
1533059206,27.832,17.578
1533059206,25.879,19.531
1533059206,13.672,18.555
1533059206,16.602,17.578
1533059206,39.062,16.113
1533059206,38.574,17.578
1533059206,29.785,20.508
1533059206,18.066,19.531
1533059206,20.996,20.996
1533059206,34.668,22.461
1533059206,39.551,22.949
1533059206,36.133,24.902
1533059206,25.879,28.32
1533059206,21.973,30.273
1533059206,37.109,27.344
1533059206,40.039,27.344
1533059206,30.273,28.32
1533059206,20.996,24.902
1533059206,18.066,25.391
1533059206,35.156,27.832
1533059206,35.645,26.367
1533059206,21.484,24.414
1533059206,13.672,22.461
1533059206,6.836,21.973
1533059206,22.461,21.484
1533059206,32.227,23.926
1533059206,18.066,23.926
1533059206,9.277,21.484
1533059206,2.441,21.484
1533059206,13.184,17.578
1533059206,27.832,17.578
1533059206,20.02,20.02
1533059206,8.301,20.996
1533059206,2.441,22.461
1533059206,14.648,19.043
1533059206,25.391,17.09
1533059206,20.996,20.02
1533059206,14.16,18.555
1533059206,6.348,14.16
1533059206,16.113,15.625
1533059206,28.809,16.602
1533059206,26.367,16.113
1533059206,18.066,14.648
1533059206,3.418,12.207
1533059206,6.348,14.16
1533059206,23.438,15.625
1533059206,22.461,15.625
1533059206,16.602,15.625
1533059206,12.207,11.719
1533059206,12.207,14.648
1533059206,17.578,20.508
1533059206,15.137,20.508
1533059206,11.23,19.531
1533059206,3.418,19.531
1533059206,1.465,18.066
1533059206,18.066,19.043
1533059206,23.926,20.508
1533059206,18.066,19.531
1533059206,6.348,20.996
1533059206,1.465,21.484
1533059206,17.578,19.531
1533059206,29.785,20.02
1533059206,29.785,19.043
1533059206,22.461,18.555
1533059206,15.137,17.09
1533059206,26.855,15.625
1533059206,34.668,17.578
1533059206,22.461,16.113
1533059206,13.672,16.113
1533059206,7.812,17.578
1533059206,24.902,19.531
1533059206,37.598,23.926
1533059206,28.32,25.391
1533059206,24.902,24.414
1533059206,14.16,21.973
1533059206,17.09,21.484
1533059206,32.227,19.531
1533059206,32.227,16.602
1533059206,23.926,16.113
1533059206,16.113,18.066
1533059206,22.461,20.508
1533059206,36.133,20.508
1533059206,32.715,19.043
1533059206,23.438,17.578
1533059206,10.742,16.113
1533059206,16.602,17.09
1533059206,32.227,16.113
1533059206,28.32,13.672
1533059206,21.484,13.184
1533059206,10.742,13.184
1533059206,12.695,13.184
1533059206,31.738,14.16
1533059206,22.461,12.695
1533059206,8.789,10.254
1533059206,5.859,10.742
1533059206,12.695,8.789
1533059206,27.832,11.719
1533059206,21.484,20.02
1533059206,26.367,24.414
1533059206,28.32,25.391
1533059206,8.301,20.508
1533059206,15.625,14.648
1533059206,32.715,14.648
1533059206,23.926,16.113
1533059206,12.207,17.09
1533059206,9.277,17.09
1533059206,19.531,16.113
1533059206,28.32,19.531
1533059206,24.902,22.461
1533059206,15.137,19.531
1533059206,5.859,17.09
1533059206,22.461,16.602
1533059206,35.156,12.207
1533059206,24.902,12.207
1533059206,19.043,16.602
1533059206,11.23,18.555
1533059206,20.508,20.508
1533059206,34.668,18.555
1533059207,32.227,18.066
1533059207,23.926,20.996
1533059207,9.766,19.531
1533059207,16.602,15.137
1533059207,29.297,12.695
1533059207,26.367,15.625
1533059207,21.484,17.09
1533059207,14.648,16.602
1533059207,19.531,17.578
1533059207,30.273,18.555
1533059207,32.227,18.555
1533059207,32.227,15.625
1533059207,25.391,5.371
1533059207,18.066,1.953
1533059207,23.438,5.859
1533059207,22.461,8.301
1533059207,23.438,11.23
1533059207,14.16,11.719
1533059207,12.695,15.137
1533059207,33.691,18.066
1533059207,37.109,14.648
1533059207,24.902,14.648
1533059207,11.719,20.508
1533059207,12.695,22.461
1533059207,32.715,20.02
1533059207,34.668,18.066
1533059207,30.273,22.949
1533059207,31.25,26.367
1533059207,25.879,22.949
1533059207,31.25,22.949
1533059207,34.668,28.32
1533059207,33.691,29.297
1533059207,37.598,28.809
1533059207,31.738,25.391
1533059207,30.762,17.578
1533059207,38.086,14.16
1533059207,38.574,14.648
1533059207,33.203,15.137
1533059207,20.508,20.02
1533059207,26.855,20.996
1533059207,44.922,20.508
1533059207,47.363,23.438
1533059207,39.551,21.973
1533059207,25.879,18.555
1533059207,27.344,17.09
1533059207,42.48,19.043
1533059207,45.898,23.926
1533059207,39.062,20.996
1533059207,30.762,18.555
1533059207,28.809,21.484
1533059207,41.016,19.531
1533059207,44.922,18.066
1533059207,37.598,20.996
1533059207,25.879,19.043
1533059207,25.391,19.043
1533059207,34.668,20.02
1533059207,32.715,20.508
1533059207,26.855,20.996
1533059207,18.066,19.531
1533059207,14.16,17.09
1533059207,29.297,15.625
1533059207,32.715,14.16
1533059207,22.461,14.16
1533059207,10.742,14.648
1533059207,3.906,13.184
1533059207,19.043,14.648
1533059207,28.809,12.695
1533059207,24.902,15.137
1533059207,15.137,17.09
1533059207,5.859,12.207
1533059207,11.719,10.254
1533059207,17.09,11.719
1533059207,20.996,17.09
1533059207,23.438,25.391
1533059207,17.09,28.809
1533059207,26.855,23.926
1533059207,38.574,18.555
1533059207,24.902,17.09
1533059207,7.324,14.16
1533059207,0,18.066
1533059207,7.324,22.461
1533059207,20.508,17.578
1533059207,19.043,20.02
1533059207,11.23,23.438
1533059207,7.324,21.484
1533059207,12.207,16.113
1533059207,19.531,11.23
1533059207,14.648,13.672
1533059207,16.602,17.578
1533059207,15.625,19.043
1533059207,12.207,13.672
1533059207,20.02,8.301
1533059207,21.484,10.742
1533059207,19.043,17.09
1533059207,10.254,19.043
1533059207,10.742,17.09
1533059207,26.855,14.648
1533059207,29.297,16.602
1533059207,26.855,21.484
1533059207,18.555,23.926
1533059207,5.859,18.066
1533059207,14.648,12.695
1533059207,23.438,13.672
1533059207,22.461,16.602
1533059207,14.648,19.043
1533059207,7.812,17.09
1533059207,22.949,16.602
1533059207,31.25,15.625
1533059207,24.902,11.23
1533059207,17.578,12.695
1533059207,8.789,16.113
1533059207,21.484,16.602
1533059207,31.738,15.625
1533059207,26.855,15.137
1533059207,22.461,17.09
1533059207,11.719,19.531
1533059207,15.625,19.531
1533059207,30.273,14.16
1533059207,35.156,13.184
1533059207,32.227,19.043
1533059207,15.625,20.508
1533059207,13.184,15.625
1533059207,30.762,14.648
1533059207,31.25,15.625
1533059207,18.555,16.602
1533059207,12.695,21.484
1533059207,21.973,23.926
1533059207,26.367,22.949
1533059207,23.926,20.02
1533059207,22.949,15.137
1533059207,17.578,16.113
1533059207,22.461,19.043
1533059207,31.25,20.02
1533059207,26.367,25.879
1533059207,20.996,27.344
1533059207,13.184,18.555
1533059207,8.789,15.137
1533059207,19.531,20.508
1533059207,26.367,23.438
1533059207,23.926,22.949
1533059207,16.113,21.973
1533059207,5.859,21.973
1533059207,18.555,22.949
1533059207,35.645,22.949
1533059207,36.133,23.438
1533059207,28.809,24.902
1533059207,18.555,23.438
1533059207,23.438,20.02
1533059207,36.133,24.414
1533059207,36.621,28.809
1533059207,31.738,30.762
1533059207,25.391,28.809
1533059207,28.32,22.949
1533059207,36.621,20.996
1533059207,32.227,16.113
1533059207,18.555,13.672
1533059207,5.859,14.16
1533059207,19.043,13.184
1533059207,34.18,12.695
1533059207,25.879,14.16
1533059207,16.602,12.695
1533059207,8.789,11.719
1533059207,14.648,10.254
1533059207,31.25,9.766
1533059207,23.438,11.23
1533059207,15.137,15.137
1533059207,14.16,19.043
1533059207,21.484,19.531
1533059207,37.598,17.09
1533059207,39.062,13.184
1533059207,37.109,16.113
